"started_at","ended_at","duration","start_station_id","start_station_name","start_station_description","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_description","end_station_latitude","end_station_longitude"
"2019-09-01 10:41:35.278000+00:00","2019-09-01 11:11:43.020000+00:00","1807","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167"
"2019-09-01 10:42:10.100000+00:00","2019-09-01 11:41:07.703000+00:00","3537","879","Gladstone Terrace","Corner of Gladstone Terrace & Sciennes ROad","55.93802439880083","-3.1849792102048013","290","Bruntsfield links","Corner of Bruntsfield Terrace and Bruntsfield Place","55.93715871276677","-3.206435329645956"
"2019-09-01 10:42:13.963000+00:00","2019-09-01 10:46:52.995000+00:00","279","355","Inverleith Row","Corner of Inverleith Row & Inverleith Terrace","55.964145597867244","-3.2020735606114386","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-01 10:44:04.263000+00:00","2019-09-01 10:58:40.038000+00:00","875","341","Warrender Park Road","Corner of Warrender Park Road & Spottiswoode Street","55.938363058645024","-3.198031182386103","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-01 10:44:59.105000+00:00","2019-09-01 11:25:56.394000+00:00","2457","290","Bruntsfield links","Corner of Bruntsfield Terrace and Bruntsfield Place","55.93715871276677","-3.206435329645956","249","Fountainbridge","Fountainbridge by Gardner's Crescent","55.94335692764551","-3.2092475016246453"
"2019-09-01 10:45:23.445000+00:00","2019-09-01 11:04:20.564000+00:00","1137","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434"
"2019-09-01 10:47:59.961000+00:00","2019-09-01 11:04:32.294000+00:00","992","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434"
"2019-09-01 10:50:21.277000+00:00","2019-09-01 11:01:17.380000+00:00","656","344","Marchmont Crescent","Corner of Marchmont Crescent & Marchmont Road","55.936397496743666","-3.194252202886105","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836"
"2019-09-01 10:50:29.848000+00:00","2019-09-01 11:01:11.581000+00:00","641","344","Marchmont Crescent","Corner of Marchmont Crescent & Marchmont Road","55.936397496743666","-3.194252202886105","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836"
"2019-09-01 10:50:46.779000+00:00","2019-09-01 12:02:26.079000+00:00","4299","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-01 10:50:48.719000+00:00","2019-09-01 12:02:27.713000+00:00","4298","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-01 10:51:04.511000+00:00","2019-09-01 11:06:15.598000+00:00","911","256","St Andrews House","beside Jacobs ladder","55.95316433242384","-3.181682340931843","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825"
"2019-09-01 10:51:34.655000+00:00","2019-09-01 11:06:23.847000+00:00","889","256","St Andrews House","beside Jacobs ladder","55.95316433242384","-3.181682340931843","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825"
"2019-09-01 11:06:24.317000+00:00","2019-09-01 11:35:35.706000+00:00","1751","885","Wester Coates Terrace","Corner of Wester Coates Terrace & Roseburn Terrace","55.9456092021698","-3.2317156191592176","862","Cramond Foreshore","Cramond foreshore by turning circle","55.980023741808324","-3.3006220169811513"
"2019-09-01 11:07:09.979000+00:00","2019-09-01 11:17:54.855000+00:00","644","251","Waverley Station","Platform level near Calton Road Exit","55.952641035774384","-3.187526919462357","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-01 11:07:28.033000+00:00","2019-09-01 11:17:42.016000+00:00","613","251","Waverley Station","Platform level near Calton Road Exit","55.952641035774384","-3.187526919462357","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-01 11:12:02.820000+00:00","2019-09-01 11:18:20.907000+00:00","378","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2019-09-01 11:14:13.890000+00:00","2019-09-01 11:33:00.251000+00:00","1126","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","225","Waverley Court","On Waverley Court forecourt","55.95173449698344","-3.1841785354060903"
"2019-09-01 11:14:15.605000+00:00","2019-09-01 11:33:05.851000+00:00","1130","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","225","Waverley Court","On Waverley Court forecourt","55.95173449698344","-3.1841785354060903"
"2019-09-01 11:21:27.111000+00:00","2019-09-01 11:26:50.505000+00:00","323","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2019-09-01 11:24:01.428000+00:00","2019-09-01 12:00:01.576000+00:00","2160","258","Stockbridge","Hamilton Place by Dean Bank Lane","55.95856558589723","-3.2080701822277433","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432"
"2019-09-01 11:27:21.091000+00:00","2019-09-01 12:18:51.192000+00:00","3090","862","Cramond Foreshore","Cramond foreshore by turning circle","55.980023741808324","-3.3006220169811513","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259"
"2019-09-01 11:29:41.374000+00:00","2019-09-01 11:36:52.686000+00:00","431","249","Fountainbridge","Fountainbridge by Gardner's Crescent","55.94335692764551","-3.2092475016246453","341","Warrender Park Road","Corner of Warrender Park Road & Spottiswoode Street","55.938363058645024","-3.198031182386103"
"2019-09-01 11:30:57.923000+00:00","2019-09-01 11:45:24.405000+00:00","866","357","Macdonald Road","Macdonald Road","55.963995150971236","-3.1851887678931234","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259"
"2019-09-01 11:33:30.412000+00:00","2019-09-01 11:45:28.828000+00:00","718","357","Macdonald Road","Macdonald Road","55.963995150971236","-3.1851887678931234","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259"
"2019-09-01 11:35:49.025000+00:00","2019-09-01 12:07:06.524000+00:00","1877","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836"
"2019-09-01 11:36:37.828000+00:00","2019-09-01 12:38:38.634000+00:00","3720","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467"
"2019-09-01 11:37:52.667000+00:00","2019-09-01 11:51:49.335000+00:00","836","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-01 11:39:16.589000+00:00","2019-09-01 12:08:30.013000+00:00","1753","885","Wester Coates Terrace","Corner of Wester Coates Terrace & Roseburn Terrace","55.9456092021698","-3.2317156191592176","862","Cramond Foreshore","Cramond foreshore by turning circle","55.980023741808324","-3.3006220169811513"
"2019-09-01 11:40:14.555000+00:00","2019-09-01 12:07:27.536000+00:00","1632","885","Wester Coates Terrace","Corner of Wester Coates Terrace & Roseburn Terrace","55.9456092021698","-3.2317156191592176","862","Cramond Foreshore","Cramond foreshore by turning circle","55.980023741808324","-3.3006220169811513"
"2019-09-01 11:40:19.238000+00:00","2019-09-01 11:49:27.199000+00:00","547","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-01 11:42:10.565000+00:00","2019-09-01 12:13:24.809000+00:00","1874","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223"
"2019-09-01 11:45:43.297000+00:00","2019-09-01 11:59:36.799000+00:00","833","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484","865","Craigleith Road","Craigleith road by bus stop","55.95661859471628","-3.2378029682010947"
"2019-09-01 11:46:43.928000+00:00","2019-09-01 11:55:56.091000+00:00","552","357","Macdonald Road","Macdonald Road","55.963995150971236","-3.1851887678931234","1026","Constitution Street","Next to Burns Statue","55.97544142756835","-3.166806411195239"
"2019-09-01 11:52:08.975000+00:00","2019-09-01 12:03:00.472000+00:00","651","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-01 11:53:50.607000+00:00","2019-09-01 12:33:21.094000+00:00","2370","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167","258","Stockbridge","Hamilton Place by Dean Bank Lane","55.95856558589723","-3.2080701822277433"
"2019-09-01 11:56:59.488000+00:00","2019-09-01 12:01:25.723000+00:00","266","881","Tollcross","Outside Piccolino","55.94428069681837","-3.2029643592377397","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467"
"2019-09-01 11:57:37.565000+00:00","2019-09-01 12:01:55.329000+00:00","257","258","Stockbridge","Hamilton Place by Dean Bank Lane","55.95856558589723","-3.2080701822277433","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-01 12:01:07.289000+00:00","2019-09-01 12:55:17.512000+00:00","3250","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259"
"2019-09-01 12:01:18.058000+00:00","2019-09-01 12:55:48.356000+00:00","3270","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259"
"2019-09-01 12:02:58.826000+00:00","2019-09-01 12:30:15.617000+00:00","1636","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259"
"2019-09-01 12:03:09.081000+00:00","2019-09-01 12:24:59.410000+00:00","1310","874","Edinburgh Zoo","Outside zoo gatehouse","55.94211968183478","-3.2692795239444195","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825"
"2019-09-01 12:03:12.351000+00:00","2019-09-01 12:30:23.856000+00:00","1631","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259"
"2019-09-01 12:03:13.587000+00:00","2019-09-01 12:24:59.282000+00:00","1305","874","Edinburgh Zoo","Outside zoo gatehouse","55.94211968183478","-3.2692795239444195","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825"
"2019-09-01 12:04:50.595000+00:00","2019-09-01 12:15:55.371000+00:00","664","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2019-09-01 12:08:08.381000+00:00","2019-09-01 12:24:03.771000+00:00","955","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825","346","Morningside Road","Corner of Morningside Road & Morningside Park by M & S car park","55.92798551356313","-3.209738736635245"
"2019-09-01 12:09:38.087000+00:00","2019-09-01 13:04:36.310000+00:00","3298","874","Edinburgh Zoo","Outside zoo gatehouse","55.94211968183478","-3.2692795239444195","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547"
"2019-09-01 12:09:38.723000+00:00","2019-09-01 12:47:20.452000+00:00","2261","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259","189","City Chambers","City Chambers Quadrangle","55.95010933017899","-3.190257770093808"
"2019-09-01 12:09:52.486000+00:00","2019-09-01 12:49:57.550000+00:00","2405","285","Ocean Terminal","Debenhams / Puregym entrance","55.981286014792985","-3.176351263805259","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223"
"2019-09-01 12:09:54.530000+00:00","2019-09-01 12:57:35.517000+00:00","2860","874","Edinburgh Zoo","Outside zoo gatehouse","55.94211968183478","-3.2692795239444195","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547"
"2019-09-01 12:12:19.869000+00:00","2019-09-01 13:06:42.970000+00:00","3263","1017","Crichton Street","East end of street","55.94478427951007","-3.186906245433761","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467"
"2019-09-01 12:12:30.816000+00:00","2019-09-01 13:17:08.237000+00:00","3877","346","Morningside Road","Corner of Morningside Road & Morningside Park by M & S car park","55.92798551356313","-3.209738736635245","862","Cramond Foreshore","Cramond foreshore by turning circle","55.980023741808324","-3.3006220169811513"
"2019-09-01 12:15:16.743000+00:00","2019-09-01 13:17:16.519000+00:00","3719","346","Morningside Road","Corner of Morningside Road & Morningside Park by M & S car park","55.92798551356313","-3.209738736635245","862","Cramond Foreshore","Cramond foreshore by turning circle","55.980023741808324","-3.3006220169811513"
"2019-09-01 12:15:18.314000+00:00","2019-09-01 12:24:43.128000+00:00","564","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2019-09-01 12:19:30.527000+00:00","2019-09-01 13:00:46.520000+00:00","2475","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467","870","Hillside Crescent","East corner of Hillside Crescent & London Road","55.957792800284125","-3.1757986190875727"
"2019-09-01 12:19:31.769000+00:00","2019-09-01 13:00:11.342000+00:00","2439","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467","870","Hillside Crescent","East corner of Hillside Crescent & London Road","55.957792800284125","-3.1757986190875727"
"2019-09-01 12:19:37.180000+00:00","2019-09-01 13:01:16.927000+00:00","2499","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167"
"2019-09-01 12:19:53.554000+00:00","2019-09-01 13:01:43.779000+00:00","2510","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167"
